car_id,x,y,status,ticks_traveled,distance_to_dest,speed,tick,local_congestion
53,15,0,moving,20,3,1,19,0.0
54,1,10,arrived,11,0,2,19,0.0
55,14,5,arrived,15,0,1,19,0.0
56,4,13,arrived,6,0,1,19,0.0
57,8,4,arrived,14,0,1,19,0.0
58,19,14,arrived,20,0,1,19,0.0
59,18,15,arrived,20,0,1,19,0.0
60,15,11,arrived,7,0,2,19,0.0
61,12,12,arrived,2,0,1,19,0.0
62,18,3,moving,20,2,1,19,0.0
63,0,19,arrived,2,0,1,19,0.0
64,4,8,arrived,9,0,1,19,0.0
65,19,3,arrived,7,0,2,19,0.0
66,13,5,arrived,20,0,1,19,0.0
67,6,1,arrived,15,0,1,19,0.0
68,0,3,arrived,20,0,1,19,0.0
69,11,8,arrived,18,0,1,19,0.0
70,4,8,arrived,8,0,1,19,0.0
71,4,3,arrived,13,0,1,19,0.0
72,1,2,arrived,10,0,1,19,0.0
73,3,6,arrived,11,0,1,19,0.0
74,5,10,arrived,9,0,1,19,0.0
75,5,2,arrived,12,0,2,19,0.0
76,11,10,arrived,12,0,1,19,0.0
77,12,12,arrived,10,0,1,19,0.0
78,18,6,arrived,12,0,1,19,0.0
79,11,7,arrived,14,0,1,19,0.0
80,6,9,arrived,2,0,1,19,0.0
81,4,12,arrived,13,0,2,19,0.0
82,10,12,arrived,3,0,1,19,1.0
83,7,13,arrived,8,0,1,19,0.0
84,10,13,moving,20,5,1,19,0.0
85,6,8,arrived,17,0,1,19,0.0
86,12,13,arrived,4,0,1,19,1.0
87,10,5,moving,20,3,1,19,0.0
88,8,1,moving,20,1,1,19,0.0
89,6,4,arrived,16,0,1,19,0.0
90,7,14,arrived,9,0,1,19,0.0
91,13,13,moving,20,7,1,19,0.0
92,6,0,arrived,16,0,1,19,0.0
93,15,9,moving,20,3,1,19,0.0
94,1,8,arrived,6,0,1,19,0.0
95,11,9,arrived,12,0,1,19,0.0
96,14,9,arrived,14,0,1,19,1.0
97,17,15,arrived,12,0,2,19,0.0
98,12,5,moving,20,7,1,19,1.0
99,14,10,moving,20,5,1,19,0.0
0,13,3,arrived,16,0,1,20,0.0
1,11,9,arrived,17,0,1,20,0.0
2,9,18,arrived,19,0,1,20,0.0
3,7,2,arrived,9,0,1,20,0.0
4,8,2,arrived,6,0,1,20,0.0
5,19,15,arrived,12,0,2,20,0.0
6,11,0,arrived,21,0,1,20,0.0
7,9,5,arrived,16,0,1,20,0.0
8,19,16,arrived,11,0,1,20,0.0
9,7,14,arrived,16,0,1,20,0.0
10,15,13,arrived,7,0,1,20,0.0
11,14,1,moving,21,3,1,20,0.0
12,4,12,arrived,7,0,1,20,0.0
13,17,16,moving,21,3,1,20,0.0
14,4,5,arrived,11,0,1,20,0.0
15,14,14,moving,21,4,1,20,0.0
16,7,5,arrived,8,0,1,20,0.0
17,4,5,arrived,8,0,1,20,0.0
18,10,6,arrived,5,0,1,20,0.0
19,19,5,arrived,17,0,1,20,0.0
20,1,10,moving,21,1,1,20,0.0
21,12,17,arrived,5,0,1,20,0.0
22,9,6,arrived,11,0,1,20,0.0
23,7,4,arrived,2,0,2,20,0.0
24,6,12,arrived,10,0,1,20,0.0
25,11,15,arrived,8,0,1,20,0.0
26,3,14,arrived,17,0,1,20,0.0
27,7,9,arrived,11,0,1,20,0.0
28,18,19,arrived,4,0,1,20,0.0
29,17,10,arrived,9,0,1,20,0.0
30,16,12,arrived,17,0,1,20,0.0
31,1,10,arrived,8,0,1,20,0.0
32,13,5,arrived,10,0,1,20,0.0
33,18,1,arrived,5,0,1,20,0.0
34,10,5,arrived,15,0,1,20,1.0
35,14,8,arrived,7,0,1,20,0.0
36,11,8,arrived,14,0,1,20,0.0
37,15,10,arrived,10,0,2,20,0.0
38,13,12,arrived,15,0,1,20,0.0
39,19,1,arrived,10,0,1,20,0.0
40,3,14,moving,21,2,1,20,0.0
41,7,10,arrived,9,0,2,20,0.0
42,12,0,arrived,16,0,1,20,0.0
43,13,15,arrived,7,0,1,20,0.0
44,6,12,arrived,10,0,1,20,0.0
45,16,19,arrived,10,0,1,20,0.0
46,0,5,moving,21,11,1,20,0.0
47,7,15,arrived,5,0,1,20,0.0
48,9,3,arrived,17,0,1,20,0.0
49,13,5,moving,21,6,1,20,0.0
50,6,12,arrived,10,0,1,20,0.0
51,5,18,moving,21,3,1,20,0.0
52,12,10,arrived,10,0,1,20,0.0
53,16,0,moving,21,2,1,20,0.0
54,1,10,arrived,11,0,2,20,0.0
55,14,5,arrived,15,0,1,20,0.0
56,4,13,arrived,6,0,1,20,0.0
57,8,4,arrived,14,0,1,20,0.0
58,19,14,arrived,20,0,1,20,0.0
59,18,15,arrived,20,0,1,20,0.0
60,15,11,arrived,7,0,2,20,0.0
61,12,12,arrived,2,0,1,20,0.0
62,18,2,moving,21,1,1,20,0.0
63,0,19,arrived,2,0,1,20,0.0
64,4,8,arrived,9,0,1,20,0.0
65,19,3,arrived,7,0,2,20,0.0
66,13,5,arrived,20,0,1,20,0.0
67,6,1,arrived,15,0,1,20,0.0
68,0,3,arrived,20,0,1,20,0.0
69,11,8,arrived,18,0,1,20,0.0
70,4,8,arrived,8,0,1,20,0.0
71,4,3,arrived,13,0,1,20,0.0
72,1,2,arrived,10,0,1,20,0.0
73,3,6,arrived,11,0,1,20,0.0
74,5,10,arrived,9,0,1,20,0.0
75,5,2,arrived,12,0,2,20,0.0
76,11,10,arrived,12,0,1,20,0.0
77,12,12,arrived,10,0,1,20,0.0
78,18,6,arrived,12,0,1,20,0.0
79,11,7,arrived,14,0,1,20,0.0
80,6,9,arrived,2,0,1,20,0.0
81,4,12,arrived,13,0,2,20,0.0
82,10,12,arrived,3,0,1,20,0.0
83,7,13,arrived,8,0,1,20,0.0
84,10,14,moving,21,4,1,20,0.0
85,6,8,arrived,17,0,1,20,0.0
86,12,13,arrived,4,0,1,20,0.0
87,9,5,moving,21,2,1,20,0.0
88,8,0,arrived,21,0,1,20,0.0
89,6,4,arrived,16,0,1,20,0.0
90,7,14,arrived,9,0,1,20,0.0
91,13,12,moving,21,6,1,20,0.0
92,6,0,arrived,16,0,1,20,0.0
93,16,9,moving,21,2,1,20,0.0
94,1,8,arrived,6,0,1,20,0.0
95,11,9,arrived,12,0,1,20,0.0
96,14,9,arrived,14,0,1,20,0.0
97,17,15,arrived,12,0,2,20,1.0
98,13,5,moving,21,6,1,20,0.0
99,15,10,moving,21,4,1,20,0.0
100,4,1,moving,1,11,1,20,0.0
101,10,2,moving,1,20,2,20,0.0
102,8,8,moving,1,16,1,20,0.0
103,1,19,moving,1,8,1,20,0.0
104,15,8,moving,1,2,1,20,0.0
105,19,16,moving,1,9,1,20,0.0
106,4,19,moving,1,8,1,20,0.0
107,5,7,moving,1,9,1,20,0.0
108,7,18,moving,1,17,1,20,0.0
109,6,11,moving,1,9,1,20,0.0
110,16,16,moving,1,22,1,20,0.0
111,10,8,moving,1,8,2,20,0.0
112,7,15,moving,1,10,1,20,0.0
113,1,4,moving,1,21,1,20,0.0
114,7,14,moving,1,11,1,20,0.0
115,8,15,moving,1,10,1,20,0.0
116,6,9,moving,1,4,1,20,0.0
117,10,8,moving,1,6,2,20,0.0
118,4,5,moving,1,9,2,20,0.0
119,10,11,arrived,1,0,1,20,0.0
120,7,18,moving,1,5,1,20,0.0
121,18,1,moving,1,11,1,20,0.0
122,1,3,moving,1,12,1,20,0.0
123,4,7,moving,1,17,1,20,0.0
124,16,9,moving,1,10,1,20,0.0
125,2,8,moving,1,25,1,20,0.0
126,15,12,moving,1,14,1,20,0.0
127,8,12,moving,1,5,1,20,0.0
128,4,7,moving,1,11,1,20,0.0
129,6,3,moving,1,10,1,20,0.0
0,13,3,arrived,16,0,1,21,0.0
1,11,9,arrived,17,0,1,21,0.0
2,9,18,arrived,19,0,1,21,0.0
3,7,2,arrived,9,0,1,21,0.0
4,8,2,arrived,6,0,1,21,0.0
5,19,15,arrived,12,0,2,21,0.0
6,11,0,arrived,21,0,1,21,0.0
7,9,5,arrived,16,0,1,21,1.0
8,19,16,arrived,11,0,1,21,1.0
9,7,14,arrived,16,0,1,21,1.0
10,15,13,arrived,7,0,1,21,0.0
11,15,1,moving,22,2,1,21,0.0
12,4,12,arrived,7,0,1,21,0.0
13,17,17,moving,22,2,1,21,0.0
14,4,5,arrived,11,0,1,21,1.0
15,15,14,moving,22,3,1,21,0.0
16,7,5,arrived,8,0,1,21,0.0
17,4,5,arrived,8,0,1,21,1.0
18,10,6,arrived,5,0,1,21,0.0
19,19,5,arrived,17,0,1,21,0.0
20,1,11,arrived,22,0,1,21,0.0
21,12,17,arrived,5,0,1,21,0.0
22,9,6,arrived,11,0,1,21,0.0
23,7,4,arrived,2,0,2,21,0.0
24,6,12,arrived,10,0,1,21,0.0
25,11,15,arrived,8,0,1,21,0.0
26,3,14,arrived,17,0,1,21,1.0
27,7,9,arrived,11,0,1,21,0.0
28,18,19,arrived,4,0,1,21,0.0
29,17,10,arrived,9,0,1,21,0.0
30,16,12,arrived,17,0,1,21,0.0
31,1,10,arrived,8,0,1,21,1.0
32,13,5,arrived,10,0,1,21,2.0
33,18,1,arrived,5,0,1,21,1.0
34,10,5,arrived,15,0,1,21,0.0
35,14,8,arrived,7,0,1,21,0.0
36,11,8,arrived,14,0,1,21,0.0
37,15,10,arrived,10,0,2,21,1.0
38,13,12,arrived,15,0,1,21,1.0
39,19,1,arrived,10,0,1,21,0.0
40,2,14,moving,22,1,1,21,0.0
41,7,10,arrived,9,0,2,21,0.0
42,12,0,arrived,16,0,1,21,0.0
43,13,15,arrived,7,0,1,21,0.0
44,6,12,arrived,10,0,1,21,0.0
45,16,19,arrived,10,0,1,21,0.0
46,0,6,moving,22,10,1,21,0.0
47,7,15,arrived,5,0,1,21,1.0
48,9,3,arrived,17,0,1,21,0.0
49,14,5,moving,22,5,1,21,0.0
50,6,12,arrived,10,0,1,21,0.0
51,4,18,moving,22,2,1,21,0.0
52,12,10,arrived,10,0,1,21,0.0
53,17,0,moving,22,1,1,21,0.0
54,1,10,arrived,11,0,2,21,1.0
55,14,5,arrived,15,0,1,21,0.0
56,4,13,arrived,6,0,1,21,0.0
57,8,4,arrived,14,0,1,21,0.0
58,19,14,arrived,20,0,1,21,0.0
59,18,15,arrived,20,0,1,21,0.0
60,15,11,arrived,7,0,2,21,0.0
61,12,12,arrived,2,0,1,21,0.0
62,19,2,arrived,22,0,1,21,0.0
63,0,19,arrived,2,0,1,21,0.0
64,4,8,arrived,9,0,1,21,0.0
65,19,3,arrived,7,0,2,21,0.0
66,13,5,arrived,20,0,1,21,2.0
67,6,1,arrived,15,0,1,21,0.0
68,0,3,arrived,20,0,1,21,0.0
69,11,8,arrived,18,0,1,21,0.0
70,4,8,arrived,8,0,1,21,0.0
71,4,3,arrived,13,0,1,21,0.0
72,1,2,arrived,10,0,1,21,0.0
73,3,6,arrived,11,0,1,21,0.0
74,5,10,arrived,9,0,1,21,0.0
75,5,2,arrived,12,0,2,21,0.0
76,11,10,arrived,12,0,1,21,0.0
77,12,12,arrived,10,0,1,21,0.0
78,18,6,arrived,12,0,1,21,0.0
79,11,7,arrived,14,0,1,21,0.0
80,6,9,arrived,2,0,1,21,1.0
81,4,12,arrived,13,0,2,21,0.0
82,10,12,arrived,3,0,1,21,0.0
83,7,13,arrived,8,0,1,21,0.0
84,10,15,moving,22,3,1,21,0.0
85,6,8,arrived,17,0,1,21,0.0
86,12,13,arrived,4,0,1,21,0.0
87,9,4,moving,22,1,1,21,0.0
88,8,0,arrived,21,0,1,21,0.0
89,6,4,arrived,16,0,1,21,0.0
90,7,14,arrived,9,0,1,21,1.0
91,14,12,moving,22,5,1,21,0.0
92,6,0,arrived,16,0,1,21,0.0
93,17,9,moving,22,1,1,21,0.0
94,1,8,arrived,6,0,1,21,0.0
95,11,9,arrived,12,0,1,21,0.0
96,14,9,arrived,14,0,1,21,0.0
97,17,15,arrived,12,0,2,21,0.0
98,14,5,moving,22,5,1,21,0.0
99,16,10,moving,22,3,1,21,0.0
100,4,2,moving,2,10,1,21,0.0
101,10,3,moving,2,19,2,21,0.0
102,7,8,moving,2,15,1,21,0.0
103,2,19,moving,2,7,1,21,0.0
104,15,9,moving,2,1,1,21,0.0
105,19,15,moving,2,8,1,21,0.0
106,5,19,moving,2,7,1,21,0.0
107,5,6,moving,2,8,1,21,0.0
108,8,18,moving,2,16,1,21,0.0
109,6,10,moving,2,8,1,21,0.0
110,16,15,moving,2,21,1,21,0.0
111,10,9,moving,2,7,2,21,0.0
112,7,14,moving,2,9,1,21,1.0
113,1,5,moving,2,20,1,21,0.0
114,8,14,moving,2,10,1,21,0.0
115,7,15,moving,2,9,1,21,1.0
116,6,8,moving,2,3,1,21,0.0
117,10,7,moving,2,5,2,21,0.0
118,3,5,moving,2,8,2,21,0.0
119,10,11,arrived,1,0,1,21,0.0
120,7,17,moving,2,4,1,21,0.0
121,18,2,moving,2,10,1,21,1.0
122,1,4,moving,2,11,1,21,1.0
123,5,7,moving,2,16,1,21,1.0
124,16,10,moving,2,11,1,21,0.0
125,2,7,moving,2,24,1,21,0.0
126,15,11,moving,2,13,1,21,0.0
127,7,12,moving,2,4,1,21,0.0
128,4,8,moving,2,10,1,21,0.0
129,7,3,moving,2,9,1,21,0.0
0,13,3,arrived,16,0,1,22,0.0
1,11,9,arrived,17,0,1,22,0.0
2,9,18,arrived,19,0,1,22,0.0
3,7,2,arrived,9,0,1,22,0.0
4,8,2,arrived,6,0,1,22,0.0
5,19,15,arrived,12,0,2,22,1.0
6,11,0,arrived,21,0,1,22,0.0
7,9,5,arrived,16,0,1,22,0.0
8,19,16,arrived,11,0,1,22,0.0
9,7,14,arrived,16,0,1,22,1.0
10,15,13,arrived,7,0,1,22,0.0
11,16,1,moving,23,1,1,22,0.0
12,4,12,arrived,7,0,1,22,0.0
13,18,17,moving,23,1,1,22,0.0
14,4,5,arrived,11,0,1,22,0.0
15,16,14,moving,23,2,1,22,0.0
16,7,5,arrived,8,0,1,22,0.0
17,4,5,arrived,8,0,1,22,0.0
18,10,6,arrived,5,0,1,22,0.0
19,19,5,arrived,17,0,1,22,0.0
20,1,11,arrived,22,0,1,22,0.0
21,12,17,arrived,5,0,1,22,0.0
22,9,6,arrived,11,0,1,22,0.0
23,7,4,arrived,2,0,2,22,0.0
24,6,12,arrived,10,0,1,22,0.0
25,11,15,arrived,8,0,1,22,0.0
26,3,14,arrived,17,0,1,22,0.0
27,7,9,arrived,11,0,1,22,0.0
28,18,19,arrived,4,0,1,22,0.0
29,17,10,arrived,9,0,1,22,0.0
30,16,12,arrived,17,0,1,22,0.0
31,1,10,arrived,8,0,1,22,0.0
32,13,5,arrived,10,0,1,22,0.0
33,18,1,arrived,5,0,1,22,0.0
34,10,5,arrived,15,0,1,22,0.0
35,14,8,arrived,7,0,1,22,0.0
36,11,8,arrived,14,0,1,22,0.0
37,15,10,arrived,10,0,2,22,0.0
38,13,12,arrived,15,0,1,22,0.0
39,19,1,arrived,10,0,1,22,0.0
40,2,15,arrived,23,0,1,22,0.0
41,7,10,arrived,9,0,2,22,0.0
42,12,0,arrived,16,0,1,22,0.0
43,13,15,arrived,7,0,1,22,0.0
44,6,12,arrived,10,0,1,22,0.0
45,16,19,arrived,10,0,1,22,0.0
46,0,7,moving,23,9,1,22,0.0
47,7,15,arrived,5,0,1,22,1.0
48,9,3,arrived,17,0,1,22,0.0
49,15,5,moving,23,4,1,22,0.0
50,6,12,arrived,10,0,1,22,0.0
51,3,18,moving,23,1,1,22,0.0
52,12,10,arrived,10,0,1,22,0.0
53,18,0,arrived,23,0,1,22,0.0
54,1,10,arrived,11,0,2,22,0.0
55,14,5,arrived,15,0,1,22,2.0
56,4,13,arrived,6,0,1,22,0.0
57,8,4,arrived,14,0,1,22,0.0
58,19,14,arrived,20,0,1,22,0.0
59,18,15,arrived,20,0,1,22,0.0
60,15,11,arrived,7,0,2,22,1.0
61,12,12,arrived,2,0,1,22,0.0
62,19,2,arrived,22,0,1,22,0.0
63,0,19,arrived,2,0,1,22,0.0
64,4,8,arrived,9,0,1,22,1.0
65,19,3,arrived,7,0,2,22,0.0
66,13,5,arrived,20,0,1,22,0.0
67,6,1,arrived,15,0,1,22,0.0
68,0,3,arrived,20,0,1,22,0.0
69,11,8,arrived,18,0,1,22,0.0
70,4,8,arrived,8,0,1,22,1.0
71,4,3,arrived,13,0,1,22,0.0
72,1,2,arrived,10,0,1,22,0.0
73,3,6,arrived,11,0,1,22,0.0
74,5,10,arrived,9,0,1,22,0.0
75,5,2,arrived,12,0,2,22,0.0
76,11,10,arrived,12,0,1,22,0.0
77,12,12,arrived,10,0,1,22,0.0
78,18,6,arrived,12,0,1,22,0.0
79,11,7,arrived,14,0,1,22,0.0
80,6,9,arrived,2,0,1,22,0.0
81,4,12,arrived,13,0,2,22,0.0
82,10,12,arrived,3,0,1,22,0.0
83,7,13,arrived,8,0,1,22,0.0
84,10,16,moving,23,2,1,22,0.0
85,6,8,arrived,17,0,1,22,1.0
86,12,13,arrived,4,0,1,22,0.0
87,8,4,arrived,23,0,1,22,0.0
88,8,0,arrived,21,0,1,22,0.0
89,6,4,arrived,16,0,1,22,0.0
90,7,14,arrived,9,0,1,22,1.0
91,15,12,moving,23,4,1,22,0.0
92,6,0,arrived,16,0,1,22,0.0
93,18,9,arrived,23,0,1,22,0.0
94,1,8,arrived,6,0,1,22,0.0
95,11,9,arrived,12,0,1,22,0.0
96,14,9,arrived,14,0,1,22,0.0
97,17,15,arrived,12,0,2,22,0.0
98,15,5,moving,23,4,1,22,0.0
99,17,10,moving,23,2,1,22,0.0
100,5,2,moving,3,9,1,22,0.0
101,10,4,moving,3,18,2,22,0.0
102,7,7,moving,3,14,1,22,0.0
103,3,19,moving,3,6,1,22,0.0
104,15,10,arrived,3,0,1,22,0.0
105,19,14,moving,3,7,1,22,0.0
106,6,19,moving,3,6,1,22,0.0
107,5,5,moving,3,9,1,22,0.0
108,9,18,moving,3,15,1,22,0.0
109,6,9,moving,3,7,1,22,0.0
110,15,15,moving,3,20,1,22,0.0
111,10,10,moving,3,8,2,22,0.0
112,7,13,moving,3,8,1,22,0.0
113,2,5,moving,3,19,1,22,0.0
114,9,14,moving,3,9,1,22,0.0
115,6,15,moving,3,8,1,22,0.0
116,7,8,moving,3,2,1,22,1.0
117,10,6,moving,3,4,2,22,0.0
118,2,5,moving,3,7,2,22,0.0
119,10,11,arrived,1,0,1,22,0.0
120,7,16,moving,3,3,1,22,0.0
121,18,3,moving,3,9,1,22,0.0
122,1,5,moving,3,10,1,22,1.0
123,6,7,moving,3,15,1,22,0.0
124,15,10,moving,3,10,1,22,0.0
125,2,6,moving,3,23,1,22,0.0
126,14,11,moving,3,12,1,22,0.0
127,6,12,moving,3,3,1,22,0.0
128,4,9,moving,3,9,1,22,0.0
129,8,3,moving,3,8,1,22,0.0
0,13,3,arrived,16,0,1,23,0.0
1,11,9,arrived,17,0,1,23,0.0
2,9,18,arrived,19,0,1,23,1.0
3,7,2,arrived,9,0,1,23,0.0
4,8,2,arrived,6,0,1,23,0.0
5,19,15,arrived,12,0,2,23,0.0
6,11,0,arrived,21,0,1,23,0.0
7,9,5,arrived,16,0,1,23,0.0
8,19,16,arrived,11,0,1,23,0.0
9,7,14,arrived,16,0,1,23,0.0
10,15,13,arrived,7,0,1,23,0.0
11,17,1,arrived,24,0,1,23,0.0
12,4,12,arrived,7,0,1,23,0.0
13,18,18,arrived,24,0,1,23,0.0
14,4,5,arrived,11,0,1,23,0.0
15,17,14,moving,24,1,1,23,0.0
16,7,5,arrived,8,0,1,23,0.0
17,4,5,arrived,8,0,1,23,0.0
18,10,6,arrived,5,0,1,23,1.0
19,19,5,arrived,17,0,1,23,0.0
20,1,11,arrived,22,0,1,23,0.0
21,12,17,arrived,5,0,1,23,0.0
22,9,6,arrived,11,0,1,23,0.0
23,7,4,arrived,2,0,2,23,0.0
24,6,12,arrived,10,0,1,23,1.0
25,11,15,arrived,8,0,1,23,0.0
26,3,14,arrived,17,0,1,23,0.0
27,7,9,arrived,11,0,1,23,0.0
28,18,19,arrived,4,0,1,23,0.0
29,17,10,arrived,9,0,1,23,1.0
30,16,12,arrived,17,0,1,23,0.0
31,1,10,arrived,8,0,1,23,0.0
32,13,5,arrived,10,0,1,23,0.0
33,18,1,arrived,5,0,1,23,0.0
34,10,5,arrived,15,0,1,23,0.0
35,14,8,arrived,7,0,1,23,0.0
36,11,8,arrived,14,0,1,23,0.0
37,15,10,arrived,10,0,2,23,1.0
38,13,12,arrived,15,0,1,23,0.0
39,19,1,arrived,10,0,1,23,0.0
40,2,15,arrived,23,0,1,23,0.0
41,7,10,arrived,9,0,2,23,0.0
42,12,0,arrived,16,0,1,23,0.0
43,13,15,arrived,7,0,1,23,0.0
44,6,12,arrived,10,0,1,23,1.0
45,16,19,arrived,10,0,1,23,0.0
46,0,8,moving,24,8,1,23,0.0
47,7,15,arrived,5,0,1,23,0.0
48,9,3,arrived,17,0,1,23,0.0
49,16,5,moving,24,3,1,23,0.0
50,6,12,arrived,10,0,1,23,1.0
51,3,19,arrived,24,0,1,23,1.0
52,12,10,arrived,10,0,1,23,0.0
53,18,0,arrived,23,0,1,23,0.0
54,1,10,arrived,11,0,2,23,0.0
55,14,5,arrived,15,0,1,23,0.0
56,4,13,arrived,6,0,1,23,0.0
57,8,4,arrived,14,0,1,23,0.0
58,19,14,arrived,20,0,1,23,1.0
59,18,15,arrived,20,0,1,23,0.0
60,15,11,arrived,7,0,2,23,0.0
61,12,12,arrived,2,0,1,23,0.0
62,19,2,arrived,22,0,1,23,0.0
63,0,19,arrived,2,0,1,23,0.0
64,4,8,arrived,9,0,1,23,0.0
65,19,3,arrived,7,0,2,23,0.0
66,13,5,arrived,20,0,1,23,0.0
67,6,1,arrived,15,0,1,23,0.0
68,0,3,arrived,20,0,1,23,0.0
69,11,8,arrived,18,0,1,23,0.0
70,4,8,arrived,8,0,1,23,0.0
71,4,3,arrived,13,0,1,23,0.0
72,1,2,arrived,10,0,1,23,0.0
73,3,6,arrived,11,0,1,23,0.0
74,5,10,arrived,9,0,1,23,0.0
75,5,2,arrived,12,0,2,23,1.0
76,11,10,arrived,12,0,1,23,0.0
77,12,12,arrived,10,0,1,23,0.0
78,18,6,arrived,12,0,1,23,0.0
79,11,7,arrived,14,0,1,23,0.0
80,6,9,arrived,2,0,1,23,1.0
81,4,12,arrived,13,0,2,23,0.0
82,10,12,arrived,3,0,1,23,0.0
83,7,13,arrived,8,0,1,23,1.0
84,10,17,moving,24,1,1,23,0.0
85,6,8,arrived,17,0,1,23,0.0
86,12,13,arrived,4,0,1,23,0.0
87,8,4,arrived,23,0,1,23,0.0
88,8,0,arrived,21,0,1,23,0.0
89,6,4,arrived,16,0,1,23,0.0
90,7,14,arrived,9,0,1,23,0.0
91,16,12,moving,24,3,1,23,0.0
92,6,0,arrived,16,0,1,23,0.0
93,18,9,arrived,23,0,1,23,0.0
94,1,8,arrived,6,0,1,23,0.0
95,11,9,arrived,12,0,1,23,0.0
96,14,9,arrived,14,0,1,23,0.0
97,17,15,arrived,12,0,2,23,0.0
98,16,5,moving,24,3,1,23,0.0
99,18,10,moving,24,1,1,23,0.0
100,5,3,moving,4,8,1,23,0.0
101,10,5,moving,4,17,2,23,0.0
102,7,6,moving,4,13,1,23,0.0
103,4,19,moving,4,5,1,23,0.0
104,15,10,arrived,3,0,1,23,1.0
105,19,13,moving,4,6,1,23,0.0
106,7,19,moving,4,5,1,23,0.0
107,6,5,moving,4,8,1,23,0.0
108,10,18,moving,4,14,1,23,0.0
109,6,8,moving,4,6,1,23,0.0
110,14,15,moving,4,19,1,23,0.0
111,11,10,moving,4,7,2,23,0.0
112,7,12,moving,4,7,1,23,0.0
113,3,5,moving,4,18,1,23,0.0
114,10,14,moving,4,8,1,23,0.0
115,5,15,moving,4,7,1,23,0.0
116,8,8,moving,4,1,1,23,0.0
117,10,5,moving,4,3,2,23,0.0
118,2,6,moving,4,6,2,23,1.0
119,10,11,arrived,1,0,1,23,0.0
120,7,15,moving,4,2,1,23,0.0
121,18,4,moving,4,8,1,23,0.0
122,2,5,moving,4,9,1,23,2.0
123,7,7,moving,4,14,1,23,1.0
124,14,10,moving,4,9,1,23,0.0
125,2,5,moving,4,22,1,23,2.0
126,13,11,moving,4,11,1,23,0.0
127,5,12,moving,4,2,1,23,0.0
128,4,10,moving,4,8,1,23,0.0
129,9,3,moving,4,7,1,23,0.0
0,13,3,arrived,16,0,1,24,0.0
1,11,9,arrived,17,0,1,24,0.0
2,9,18,arrived,19,0,1,24,0.0
3,7,2,arrived,9,0,1,24,0.0
4,8,2,arrived,6,0,1,24,0.0
5,19,15,arrived,12,0,2,24,0.0
6,11,0,arrived,21,0,1,24,0.0
7,9,5,arrived,16,0,1,24,0.0
8,19,16,arrived,11,0,1,24,0.0
9,7,14,arrived,16,0,1,24,0.0
10,15,13,arrived,7,0,1,24,0.0
11,17,1,arrived,24,0,1,24,0.0
12,4,12,arrived,7,0,1,24,0.0
13,18,18,arrived,24,0,1,24,0.0
14,4,5,arrived,11,0,1,24,0.0
15,18,14,arrived,25,0,1,24,0.0
16,7,5,arrived,8,0,1,24,0.0
17,4,5,arrived,8,0,1,24,0.0
18,10,6,arrived,5,0,1,24,0.0
19,19,5,arrived,17,0,1,24,0.0
20,1,11,arrived,22,0,1,24,0.0
21,12,17,arrived,5,0,1,24,0.0
22,9,6,arrived,11,0,1,24,0.0
23,7,4,arrived,2,0,2,24,0.0
24,6,12,arrived,10,0,1,24,0.0
25,11,15,arrived,8,0,1,24,0.0
26,3,14,arrived,17,0,1,24,0.0
27,7,9,arrived,11,0,1,24,0.0
28,18,19,arrived,4,0,1,24,0.0
29,17,10,arrived,9,0,1,24,0.0
30,16,12,arrived,17,0,1,24,1.0
31,1,10,arrived,8,0,1,24,0.0
32,13,5,arrived,10,0,1,24,0.0
33,18,1,arrived,5,0,1,24,0.0
34,10,5,arrived,15,0,1,24,2.0
35,14,8,arrived,7,0,1,24,0.0
36,11,8,arrived,14,0,1,24,0.0
37,15,10,arrived,10,0,2,24,0.0
38,13,12,arrived,15,0,1,24,0.0
39,19,1,arrived,10,0,1,24,0.0
40,2,15,arrived,23,0,1,24,0.0
41,7,10,arrived,9,0,2,24,0.0
42,12,0,arrived,16,0,1,24,0.0
43,13,15,arrived,7,0,1,24,0.0
44,6,12,arrived,10,0,1,24,0.0
45,16,19,arrived,10,0,1,24,0.0
46,0,9,moving,25,7,1,24,0.0
47,7,15,arrived,5,0,1,24,1.0
48,9,3,arrived,17,0,1,24,1.0
49,17,5,moving,25,2,1,24,0.0
50,6,12,arrived,10,0,1,24,0.0
51,3,19,arrived,24,0,1,24,0.0
52,12,10,arrived,10,0,1,24,0.0
53,18,0,arrived,23,0,1,24,0.0
54,1,10,arrived,11,0,2,24,0.0
55,14,5,arrived,15,0,1,24,0.0
56,4,13,arrived,6,0,1,24,0.0
57,8,4,arrived,14,0,1,24,0.0
58,19,14,arrived,20,0,1,24,0.0
59,18,15,arrived,20,0,1,24,0.0
60,15,11,arrived,7,0,2,24,0.0
61,12,12,arrived,2,0,1,24,0.0
62,19,2,arrived,22,0,1,24,0.0
63,0,19,arrived,2,0,1,24,0.0
64,4,8,arrived,9,0,1,24,0.0
65,19,3,arrived,7,0,2,24,0.0
66,13,5,arrived,20,0,1,24,0.0
67,6,1,arrived,15,0,1,24,0.0
68,0,3,arrived,20,0,1,24,0.0
69,11,8,arrived,18,0,1,24,0.0
70,4,8,arrived,8,0,1,24,0.0
71,4,3,arrived,13,0,1,24,0.0
72,1,2,arrived,10,0,1,24,0.0
73,3,6,arrived,11,0,1,24,0.0
74,5,10,arrived,9,0,1,24,0.0
